set,lens,photo,raw_file,cam_make,cam_model,lens_model,focal_length_mm,fnumber,iso,exposure_time,focus_distance
train,lumix_lens,stones_chair,burst_6.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.003125,
train,lumix_lens,stones_chair,burst_7.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.003125,
train,lumix_lens,stones_chair,burst_8.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.003125,
train,lumix_lens,stones_chair,burst_9.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.003125,
train,lumix_lens,hallway,burst_0.rw2,Panasonic,DC-GX9,,25,4,1600,0.0004,
train,lumix_lens,hallway,burst_1.rw2,Panasonic,DC-GX9,,25,4,1600,0.0004,
train,lumix_lens,hallway,burst_10.rw2,Panasonic,DC-GX9,,25,4,1600,0.0004,
train,lumix_lens,hallway,burst_11.rw2,Panasonic,DC-GX9,,25,4,1600,0.0004,
train,lumix_lens,hallway,burst_12.rw2,Panasonic,DC-GX9,,25,4,1600,0.0004,
train,lumix_lens,hallway,burst_13.rw2,Panasonic,DC-GX9,,25,4,1600,0.0004,
train,lumix_lens,hallway,burst_14.rw2,Panasonic,DC-GX9,,25,4,1600,0.0004,
train,lumix_lens,hallway,burst_15.rw2,Panasonic,DC-GX9,,25,4,1600,0.0004,
train,lumix_lens,hallway,burst_16.rw2,Panasonic,DC-GX9,,25,4,1600,0.0004,
train,lumix_lens,hallway,burst_17.rw2,Panasonic,DC-GX9,,25,4,1600,0.0004,
train,lumix_lens,hallway,burst_18.rw2,Panasonic,DC-GX9,,25,4,1600,0.0004,
train,lumix_lens,hallway,burst_19.rw2,Panasonic,DC-GX9,,25,4,1600,0.0004,
train,lumix_lens,hallway,burst_2.rw2,Panasonic,DC-GX9,,25,4,1600,0.0004,
train,lumix_lens,hallway,burst_20.rw2,Panasonic,DC-GX9,,25,4,1600,0.0004,
train,lumix_lens,hallway,burst_21.rw2,Panasonic,DC-GX9,,25,4,1600,0.0004,
train,lumix_lens,hallway,burst_22.rw2,Panasonic,DC-GX9,,25,4,1600,0.0004,
train,lumix_lens,hallway,burst_23.rw2,Panasonic,DC-GX9,,25,4,1600,0.0004,
train,lumix_lens,hallway,burst_24.rw2,Panasonic,DC-GX9,,25,4,1600,0.0004,
train,lumix_lens,hallway,burst_25.rw2,Panasonic,DC-GX9,,25,4,1600,0.0004,
train,lumix_lens,hallway,burst_26.rw2,Panasonic,DC-GX9,,25,4,1600,0.0004,
train,lumix_lens,hallway,burst_27.rw2,Panasonic,DC-GX9,,25,4,1600,0.0004,
train,lumix_lens,hallway,burst_28.rw2,Panasonic,DC-GX9,,25,4,1600,0.0004,
train,lumix_lens,hallway,burst_29.rw2,Panasonic,DC-GX9,,25,4,1600,0.0004,
train,lumix_lens,hallway,burst_3.rw2,Panasonic,DC-GX9,,25,4,1600,0.0004,
train,lumix_lens,hallway,burst_4.rw2,Panasonic,DC-GX9,,25,4,1600,0.0004,
train,lumix_lens,hallway,burst_5.rw2,Panasonic,DC-GX9,,25,4,1600,0.0004,
train,lumix_lens,hallway,burst_6.rw2,Panasonic,DC-GX9,,25,4,1600,0.0004,
train,lumix_lens,hallway,burst_7.rw2,Panasonic,DC-GX9,,25,4,1600,0.0004,
train,lumix_lens,hallway,burst_8.rw2,Panasonic,DC-GX9,,25,4,1600,0.0004,
train,lumix_lens,hallway,burst_9.rw2,Panasonic,DC-GX9,,25,4,1600,0.0004,
train,lumix_lens,insect_home1,burst_0.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0003125,
train,lumix_lens,insect_home1,burst_1.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0003125,
train,lumix_lens,insect_home1,burst_10.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0003125,
train,lumix_lens,insect_home1,burst_11.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0003125,
train,lumix_lens,insect_home1,burst_12.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0003125,
train,lumix_lens,insect_home1,burst_13.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0003125,
train,lumix_lens,insect_home1,burst_14.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0003125,
train,lumix_lens,insect_home1,burst_15.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0003125,
train,lumix_lens,insect_home1,burst_16.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0003125,
train,lumix_lens,insect_home1,burst_17.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0003125,
train,lumix_lens,insect_home1,burst_18.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0003125,
train,lumix_lens,insect_home1,burst_19.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0003125,
train,lumix_lens,insect_home1,burst_2.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0003125,
train,lumix_lens,insect_home1,burst_20.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0003125,
train,lumix_lens,insect_home1,burst_21.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0003125,
train,lumix_lens,insect_home1,burst_22.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0003125,
train,lumix_lens,insect_home1,burst_23.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0003125,
train,lumix_lens,insect_home1,burst_24.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0003125,
train,lumix_lens,insect_home1,burst_25.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0003125,
train,lumix_lens,insect_home1,burst_26.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0003125,
train,lumix_lens,insect_home1,burst_27.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0003125,
train,lumix_lens,insect_home1,burst_28.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0003125,
train,lumix_lens,insect_home1,burst_29.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0003125,
train,lumix_lens,insect_home1,burst_3.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0003125,
train,lumix_lens,insect_home1,burst_4.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0003125,
train,lumix_lens,insect_home1,burst_5.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0003125,
train,lumix_lens,insect_home1,burst_6.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0003125,
train,lumix_lens,insect_home1,burst_7.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0003125,
train,lumix_lens,insect_home1,burst_8.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0003125,
train,lumix_lens,insect_home1,burst_9.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0003125,
train,lumix_lens,wood_bench1,burst_0.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0004,
train,lumix_lens,wood_bench1,burst_1.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0004,
train,lumix_lens,wood_bench1,burst_10.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0004,
train,lumix_lens,wood_bench1,burst_11.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0004,
train,lumix_lens,wood_bench1,burst_12.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0004,
train,lumix_lens,wood_bench1,burst_13.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0004,
train,lumix_lens,wood_bench1,burst_14.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0004,
train,lumix_lens,wood_bench1,burst_15.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0004,
train,lumix_lens,wood_bench1,burst_16.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0004,
train,lumix_lens,wood_bench1,burst_17.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0004,
train,lumix_lens,wood_bench1,burst_18.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0004,
train,lumix_lens,wood_bench1,burst_19.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0004,
train,lumix_lens,wood_bench1,burst_2.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0004,
train,lumix_lens,wood_bench1,burst_20.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0004,
train,lumix_lens,wood_bench1,burst_21.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0004,
train,lumix_lens,wood_bench1,burst_22.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0004,
train,lumix_lens,wood_bench1,burst_23.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0004,
train,lumix_lens,wood_bench1,burst_24.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0004,
train,lumix_lens,wood_bench1,burst_25.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0004,
train,lumix_lens,wood_bench1,burst_26.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0004,
train,lumix_lens,wood_bench1,burst_27.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0004,
train,lumix_lens,wood_bench1,burst_28.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0004,
train,lumix_lens,wood_bench1,burst_29.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0004,
train,lumix_lens,wood_bench1,burst_3.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0004,
train,lumix_lens,wood_bench1,burst_4.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0004,
train,lumix_lens,wood_bench1,burst_5.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0004,
train,lumix_lens,wood_bench1,burst_6.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0004,
train,lumix_lens,wood_bench1,burst_7.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0004,
train,lumix_lens,wood_bench1,burst_8.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0004,
train,lumix_lens,wood_bench1,burst_9.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0004,
train,lumix_lens,whiteboard2,burst_0.rw2,Panasonic,DC-GX9,,25,4,1600,0.0025,
train,lumix_lens,whiteboard2,burst_1.rw2,Panasonic,DC-GX9,,25,4,1600,0.0025,
train,lumix_lens,whiteboard2,burst_10.rw2,Panasonic,DC-GX9,,25,4,1600,0.0025,
train,lumix_lens,whiteboard2,burst_11.rw2,Panasonic,DC-GX9,,25,4,1600,0.0025,
train,lumix_lens,whiteboard2,burst_12.rw2,Panasonic,DC-GX9,,25,4,1600,0.0025,
train,lumix_lens,whiteboard2,burst_13.rw2,Panasonic,DC-GX9,,25,4,1600,0.0025,
train,lumix_lens,whiteboard2,burst_14.rw2,Panasonic,DC-GX9,,25,4,1600,0.0025,
train,lumix_lens,whiteboard2,burst_15.rw2,Panasonic,DC-GX9,,25,4,1600,0.0025,
train,lumix_lens,whiteboard2,burst_16.rw2,Panasonic,DC-GX9,,25,4,1600,0.0025,
train,lumix_lens,whiteboard2,burst_17.rw2,Panasonic,DC-GX9,,25,4,1600,0.0025,
train,lumix_lens,whiteboard2,burst_18.rw2,Panasonic,DC-GX9,,25,4,1600,0.0025,
train,lumix_lens,whiteboard2,burst_19.rw2,Panasonic,DC-GX9,,25,4,1600,0.0025,
train,lumix_lens,whiteboard2,burst_2.rw2,Panasonic,DC-GX9,,25,4,1600,0.0025,
train,lumix_lens,whiteboard2,burst_20.rw2,Panasonic,DC-GX9,,25,4,1600,0.0025,
train,lumix_lens,whiteboard2,burst_21.rw2,Panasonic,DC-GX9,,25,4,1600,0.0025,
train,lumix_lens,whiteboard2,burst_22.rw2,Panasonic,DC-GX9,,25,4,1600,0.0025,
train,lumix_lens,whiteboard2,burst_23.rw2,Panasonic,DC-GX9,,25,4,1600,0.0025,
train,lumix_lens,whiteboard2,burst_24.rw2,Panasonic,DC-GX9,,25,4,1600,0.0025,
train,lumix_lens,whiteboard2,burst_25.rw2,Panasonic,DC-GX9,,25,4,1600,0.0025,
train,lumix_lens,whiteboard2,burst_26.rw2,Panasonic,DC-GX9,,25,4,1600,0.0025,
train,lumix_lens,whiteboard2,burst_27.rw2,Panasonic,DC-GX9,,25,4,1600,0.0025,
train,lumix_lens,whiteboard2,burst_28.rw2,Panasonic,DC-GX9,,25,4,1600,0.0025,
train,lumix_lens,whiteboard2,burst_29.rw2,Panasonic,DC-GX9,,25,4,1600,0.0025,
train,lumix_lens,whiteboard2,burst_3.rw2,Panasonic,DC-GX9,,25,4,1600,0.0025,
train,lumix_lens,whiteboard2,burst_4.rw2,Panasonic,DC-GX9,,25,4,1600,0.0025,
train,lumix_lens,whiteboard2,burst_5.rw2,Panasonic,DC-GX9,,25,4,1600,0.0025,
train,lumix_lens,whiteboard2,burst_6.rw2,Panasonic,DC-GX9,,25,4,1600,0.0025,
train,lumix_lens,whiteboard2,burst_7.rw2,Panasonic,DC-GX9,,25,4,1600,0.0025,
train,lumix_lens,whiteboard2,burst_8.rw2,Panasonic,DC-GX9,,25,4,1600,0.0025,
train,lumix_lens,whiteboard2,burst_9.rw2,Panasonic,DC-GX9,,25,4,1600,0.0025,
train,lumix_lens,pillow_bottle_on_sofa,burst_0.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0025,
train,lumix_lens,pillow_bottle_on_sofa,burst_1.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0025,
train,lumix_lens,pillow_bottle_on_sofa,burst_10.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0025,
train,lumix_lens,pillow_bottle_on_sofa,burst_11.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0025,
train,lumix_lens,pillow_bottle_on_sofa,burst_12.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0025,
train,lumix_lens,pillow_bottle_on_sofa,burst_13.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0025,
train,lumix_lens,pillow_bottle_on_sofa,burst_14.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0025,
train,lumix_lens,pillow_bottle_on_sofa,burst_15.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0025,
train,lumix_lens,pillow_bottle_on_sofa,burst_16.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0025,
train,lumix_lens,pillow_bottle_on_sofa,burst_17.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0025,
train,lumix_lens,pillow_bottle_on_sofa,burst_18.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0025,
train,lumix_lens,pillow_bottle_on_sofa,burst_19.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0025,
train,lumix_lens,pillow_bottle_on_sofa,burst_2.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0025,
train,lumix_lens,pillow_bottle_on_sofa,burst_20.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0025,
train,lumix_lens,pillow_bottle_on_sofa,burst_21.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0025,
train,lumix_lens,pillow_bottle_on_sofa,burst_22.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0025,
train,lumix_lens,pillow_bottle_on_sofa,burst_23.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0025,
train,lumix_lens,pillow_bottle_on_sofa,burst_24.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0025,
train,lumix_lens,pillow_bottle_on_sofa,burst_25.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0025,
train,lumix_lens,pillow_bottle_on_sofa,burst_26.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0025,
train,lumix_lens,pillow_bottle_on_sofa,burst_27.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0025,
train,lumix_lens,pillow_bottle_on_sofa,burst_28.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0025,
train,lumix_lens,pillow_bottle_on_sofa,burst_29.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0025,
train,lumix_lens,pillow_bottle_on_sofa,burst_3.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0025,
train,lumix_lens,pillow_bottle_on_sofa,burst_4.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0025,
train,lumix_lens,pillow_bottle_on_sofa,burst_5.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0025,
train,lumix_lens,pillow_bottle_on_sofa,burst_6.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0025,
train,lumix_lens,pillow_bottle_on_sofa,burst_7.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0025,
train,lumix_lens,pillow_bottle_on_sofa,burst_8.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0025,
train,lumix_lens,pillow_bottle_on_sofa,burst_9.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0025,
train,lumix_lens,electrical_outlets,burst_0.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0001,
train,lumix_lens,electrical_outlets,burst_1.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0001,
train,lumix_lens,electrical_outlets,burst_10.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0001,
train,lumix_lens,electrical_outlets,burst_11.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0001,
train,lumix_lens,electrical_outlets,burst_12.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0001,
train,lumix_lens,electrical_outlets,burst_13.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0001,
train,lumix_lens,electrical_outlets,burst_14.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0001,
train,lumix_lens,electrical_outlets,burst_15.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0001,
train,lumix_lens,electrical_outlets,burst_16.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0001,
train,lumix_lens,electrical_outlets,burst_17.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0001,
train,lumix_lens,electrical_outlets,burst_18.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0001,
train,lumix_lens,electrical_outlets,burst_19.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0001,
train,lumix_lens,electrical_outlets,burst_2.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0001,
train,lumix_lens,electrical_outlets,burst_20.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0001,
train,lumix_lens,electrical_outlets,burst_21.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0001,
train,lumix_lens,electrical_outlets,burst_22.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0001,
train,lumix_lens,electrical_outlets,burst_23.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0001,
train,lumix_lens,electrical_outlets,burst_24.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0001,
train,lumix_lens,electrical_outlets,burst_25.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0001,
train,lumix_lens,electrical_outlets,burst_26.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0001,
train,lumix_lens,electrical_outlets,burst_27.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0001,
train,lumix_lens,electrical_outlets,burst_28.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0001,
train,lumix_lens,electrical_outlets,burst_29.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0001,
train,lumix_lens,electrical_outlets,burst_3.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0001,
train,lumix_lens,electrical_outlets,burst_4.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0001,
train,lumix_lens,electrical_outlets,burst_5.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0001,
train,lumix_lens,electrical_outlets,burst_6.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0001,
train,lumix_lens,electrical_outlets,burst_7.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0001,
train,lumix_lens,electrical_outlets,burst_8.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0001,
train,lumix_lens,electrical_outlets,burst_9.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0001,
train,lumix_lens,orange_leather_bag,burst_0.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.02,
train,lumix_lens,orange_leather_bag,burst_1.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.02,
train,lumix_lens,orange_leather_bag,burst_10.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.02,
train,lumix_lens,orange_leather_bag,burst_11.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.02,
train,lumix_lens,orange_leather_bag,burst_12.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.02,
train,lumix_lens,orange_leather_bag,burst_13.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.02,
train,lumix_lens,orange_leather_bag,burst_14.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.02,
train,lumix_lens,orange_leather_bag,burst_15.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.02,
train,lumix_lens,orange_leather_bag,burst_16.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.02,
train,lumix_lens,orange_leather_bag,burst_17.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.02,
train,lumix_lens,orange_leather_bag,burst_18.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.02,
train,lumix_lens,orange_leather_bag,burst_19.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.02,
train,lumix_lens,orange_leather_bag,burst_2.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.02,
train,lumix_lens,orange_leather_bag,burst_20.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.02,
train,lumix_lens,orange_leather_bag,burst_21.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.02,
train,lumix_lens,orange_leather_bag,burst_22.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.02,
train,lumix_lens,orange_leather_bag,burst_23.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.02,
train,lumix_lens,orange_leather_bag,burst_24.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.02,
train,lumix_lens,orange_leather_bag,burst_25.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.02,
train,lumix_lens,orange_leather_bag,burst_26.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.02,
train,lumix_lens,orange_leather_bag,burst_27.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.02,
train,lumix_lens,orange_leather_bag,burst_28.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.02,
train,lumix_lens,orange_leather_bag,burst_29.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.02,
train,lumix_lens,orange_leather_bag,burst_3.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.02,
train,lumix_lens,orange_leather_bag,burst_4.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.02,
train,lumix_lens,orange_leather_bag,burst_5.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.02,
train,lumix_lens,orange_leather_bag,burst_6.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.02,
train,lumix_lens,orange_leather_bag,burst_7.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.02,
train,lumix_lens,orange_leather_bag,burst_8.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.02,
train,lumix_lens,orange_leather_bag,burst_9.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.02,
train,lumix_lens,plates,burst_0.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0025,
train,lumix_lens,plates,burst_1.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0025,
train,lumix_lens,plates,burst_10.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0025,
train,lumix_lens,plates,burst_11.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0025,
train,lumix_lens,plates,burst_12.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0025,
train,lumix_lens,plates,burst_13.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0025,
train,lumix_lens,plates,burst_14.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0025,
train,lumix_lens,plates,burst_15.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0025,
train,lumix_lens,plates,burst_16.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0025,
train,lumix_lens,plates,burst_17.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0025,
train,lumix_lens,plates,burst_18.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0025,
train,lumix_lens,plates,burst_19.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0025,
train,lumix_lens,plates,burst_2.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0025,
train,lumix_lens,plates,burst_20.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0025,
train,lumix_lens,plates,burst_21.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0025,
train,lumix_lens,plates,burst_22.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0025,
train,lumix_lens,plates,burst_23.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0025,
train,lumix_lens,plates,burst_24.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0025,
train,lumix_lens,plates,burst_25.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0025,
train,lumix_lens,plates,burst_26.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0025,
train,lumix_lens,plates,burst_27.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0025,
train,lumix_lens,plates,burst_28.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0025,
train,lumix_lens,plates,burst_29.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0025,
train,lumix_lens,plates,burst_3.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0025,
train,lumix_lens,plates,burst_4.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0025,
train,lumix_lens,plates,burst_5.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0025,
train,lumix_lens,plates,burst_6.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0025,
train,lumix_lens,plates,burst_7.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0025,
train,lumix_lens,plates,burst_8.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0025,
train,lumix_lens,plates,burst_9.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0025,
train,lumix_lens,wood_bench_chairs,burst_0.rw2,Panasonic,DC-GX9,,25,3.5,1600,7.692307692e-05,
train,lumix_lens,wood_bench_chairs,burst_1.rw2,Panasonic,DC-GX9,,25,3.5,1600,7.692307692e-05,
train,lumix_lens,wood_bench_chairs,burst_10.rw2,Panasonic,DC-GX9,,25,3.5,1600,7.692307692e-05,
train,lumix_lens,wood_bench_chairs,burst_11.rw2,Panasonic,DC-GX9,,25,3.5,1600,7.692307692e-05,
train,lumix_lens,wood_bench_chairs,burst_12.rw2,Panasonic,DC-GX9,,25,3.5,1600,7.692307692e-05,
train,lumix_lens,wood_bench_chairs,burst_13.rw2,Panasonic,DC-GX9,,25,3.5,1600,7.692307692e-05,
train,lumix_lens,wood_bench_chairs,burst_14.rw2,Panasonic,DC-GX9,,25,3.5,1600,7.692307692e-05,
train,lumix_lens,wood_bench_chairs,burst_15.rw2,Panasonic,DC-GX9,,25,3.5,1600,7.692307692e-05,
train,lumix_lens,wood_bench_chairs,burst_16.rw2,Panasonic,DC-GX9,,25,3.5,1600,7.692307692e-05,
train,lumix_lens,wood_bench_chairs,burst_17.rw2,Panasonic,DC-GX9,,25,3.5,1600,7.692307692e-05,
train,lumix_lens,wood_bench_chairs,burst_18.rw2,Panasonic,DC-GX9,,25,3.5,1600,7.692307692e-05,
train,lumix_lens,wood_bench_chairs,burst_19.rw2,Panasonic,DC-GX9,,25,3.5,1600,7.692307692e-05,
train,lumix_lens,wood_bench_chairs,burst_2.rw2,Panasonic,DC-GX9,,25,3.5,1600,7.692307692e-05,
